Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
1021.b4.txt,1572.0524017467249,1240.174672489083,550.2183406113537,462.882096069869,0,0,4
0105.b4.txt,1374.2690058479532,1325.5360623781676,594.541910331384,623.7816764132554,0,0,4
1069.b4.txt,1473.9884393063585,1377.6493256262042,655.1059730250481,828.5163776493257,0,0,6
2018.b4.txt,1490.1960784313726,1627.450980392157,490.19607843137254,441.1764705882353,0,0,3
1528.b4.txt,1569.8113207547171,1290.566037735849,596.2264150943396,596.2264150943396,0,0,3
1112.b4.txt,1571.1094564408043,1414.7431124348473,521.2211466865227,491.43708116157853,0,0,3
1097.b4.txt,1744.1860465116279,1279.0697674418604,658.9147286821706,550.3875968992248,0,0,3
1057.b4.txt,1651.9174041297936,1305.3097345132744,538.3480825958702,405.6047197640118,0,0,2
0103.b4.txt,1575.649059982095,1342.8827215756492,698.2990152193374,537.1530886302596,0,0,2
0300.b4.txt,1938.4615384615383,1364.1025641025642,553.8461538461538,410.2564102564103,0,0,6
1520.b4.txt,1619.718309859155,1228.4820031298905,735.5242566510173,516.4319248826291,0,0,3
0107.b4.txt,2040.4858299595141,1400.8097165991903,736.8421052631578,275.30364372469637,0,0,6
0139.b4.txt,1862.1821164889254,1312.5512715340442,631.6652994257588,377.35849056603774,0,0,7
1023.b4.txt,1473.6842105263156,1112.781954887218,947.3684210526316,932.3308270676691,0,0,3
0308.b4.txt,1607.3245167853509,1230.9257375381485,630.7222787385554,671.414038657172,0,0,1
1100.b4.txt,1713.426853707415,1202.4048096192384,541.0821643286573,340.68136272545087,0,0,2
0318.b4.txt,1853.658536585366,1237.8048780487804,493.9024390243903,463.4146341463415,0,0,3
0310.b4.txt,1808.2191780821918,1315.0684931506848,787.6712328767123,472.6027397260274,0,0,2
1508.b4.txt,1536.4583333333335,1302.0833333333335,581.5972222222223,373.26388888888886,0,0,3
0158.b4.txt,1572.6767275615568,1374.1064336775219,691.0246227164417,643.3677521842732,0,0,1
0178.b4.txt,1769.9115044247787,1257.568700512343,754.5412203074056,721.9375873311598,0,0,0
0219.b4.txt,1755.3191489361702,1053.1914893617022,553.1914893617021,478.72340425531917,0,0,2
1003.b4.txt,1883.5893290218269,1382.3767178658045,590.1374292643492,250.60630557801133,0,0,3
0140.b4.txt,1376.953125,1337.890625,468.75,556.640625,0,0,5
0165.b4.txt,1486.220472440945,1269.6850393700788,551.1811023622047,472.4409448818898,0,0,5
0200.b4.txt,1485.8096828046744,1160.2671118530884,851.4190317195327,868.1135225375626,0,0,2
1532.b4.txt,1434.7826086956522,1382.6086956521738,469.5652173913043,626.0869565217391,0,0,4
2034.b4.txt,1690.8212560386473,1120.7729468599034,811.5942028985506,463.768115942029,0,0,5
2030.b4.txt,1588.7850467289718,1410.3653355989804,594.732370433305,509.77060322854715,0,0,4
