Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0176.a1.txt,1620.253164556962,1430.3797468354433,746.8354430379746,784.8101265822785,0,0,1
3040.a1.txt,1297.4683544303798,1930.379746835443,1044.3037974683543,727.8481012658228,0,0,0
2044.a1.txt,1611.9402985074628,1671.6417910447763,641.7910447761194,686.5671641791045,0,0,0
1102.a1.txt,1349.6143958868895,1555.2699228791776,822.6221079691516,822.6221079691516,0,2,1
1029.a1.txt,1554.3328748280605,1540.5777166437415,866.5749656121045,508.94085281980745,0,0,0
0218.a1.txt,1548.7316421895862,1602.136181575434,787.716955941255,493.99198931909217,0,0,0
1043.a1.txt,1542.483660130719,1437.908496732026,732.0261437908497,771.2418300653595,0,0,0
0200.a1.txt,1418.9944134078212,1486.0335195530727,871.5083798882682,793.2960893854748,0,1,1
1074.a1.txt,1728.395061728395,1440.329218106996,781.8930041152264,751.0288065843622,0,0,0
2047.a1.txt,1680.6722689075632,1456.5826330532213,798.3193277310924,742.296918767507,0,0,0
0187.a1.txt,1426.5335235378031,1569.1868758915834,827.3894436519258,827.3894436519258,0,0,1
1026.a1.txt,1160.0,1560.0,730.0,530.0,0,0,0
2012.a1.txt,1770.091556459817,1281.790437436419,976.6022380467955,824.0081383519837,0,0,3
2067.a1.txt,1305.5954088952653,1506.4562410329984,602.5824964131995,631.2769010043041,0,0,0
2013.a1.txt,1516.2454873646209,1323.7063778580025,794.2238267148015,1046.9314079422384,0,0,0
0194.a1.txt,1245.674740484429,1649.365628604383,888.1199538638986,772.7797001153402,0,0,1
0123.a1.txt,1449.7041420118342,1582.8402366863907,695.266272189349,902.3668639053254,0,0,0
1064.a1.txt,1458.8859416445623,1445.6233421750665,848.8063660477453,888.5941644562334,0,0,0
2037.a1.txt,1799.6870109546164,1330.2034428794993,1205.0078247261347,672.9264475743349,0,0,0
0204.a1.txt,1726.6187050359713,1309.3525179856117,719.4244604316547,604.31654676259,0,0,1
