Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0192.a3.txt,1674.0088105726873,1409.6916299559473,616.7400881057268,264.3171806167401,0,0,0
4048.a3.txt,2295.3216374269005,1140.3508771929824,789.4736842105262,716.374269005848,0,1,1
4026.a3.txt,2911.2081513828234,1164.4832605531296,975.254730713246,378.45705967976716,0,1,0
0208.a3.txt,2192.513368983957,1403.7433155080214,521.3903743315508,868.9839572192514,0,0,0
2058.a3.txt,2259.3068035943515,1283.6970474967907,706.0333761232348,718.8703465982028,0,0,2
0214.a3.txt,1937.669376693767,1097.560975609756,975.609756097561,623.3062330623306,0,0,3
0169.a3.txt,2412.868632707775,1166.2198391420911,683.6461126005362,495.97855227882036,0,0,4
1094.a3.txt,2130.681818181818,1477.2727272727273,696.0227272727273,553.9772727272727,0,0,0
4047.a3.txt,1797.432239657632,1426.5335235378031,756.0627674750357,884.4507845934379,0,0,0
5007.a3.txt,2171.3615023474176,1115.0234741784038,809.8591549295775,516.4319248826291,0,0,4
1072.a3.txt,2478.5276073619634,1141.1042944785274,858.8957055214725,576.6871165644171,0,0,0
2042.a3.txt,1931.3304721030042,1344.7782546494993,701.0014306151645,672.3891273247497,0,0,0
0134.a3.txt,2296.395193591455,1081.4419225634178,1108.1441922563417,654.2056074766355,0,0,0
2024.a3.txt,2017.5438596491226,1428.5714285714284,664.1604010025062,588.9724310776942,0,0,0
1106.a3.txt,2141.802067946824,1314.6233382570163,694.2392909896603,457.9025110782865,0,0,1
0227.a3.txt,2140.672782874618,1223.2415902140672,810.3975535168195,550.4587155963303,0,0,1
3063.a3.txt,2442.0190995907233,1255.1159618008187,668.4856753069578,736.6984993178717,0,0,1
1017.a3.txt,2201.0178117048345,1437.6590330788804,826.9720101781171,648.854961832061,0,0,0
0110.a3.txt,2211.5384615384614,1373.6263736263738,741.7582417582418,549.4505494505495,0,0,0
2074.a3.txt,2206.3037249283666,1232.0916905444126,845.2722063037249,587.3925501432665,0,1,4
0175.a3.txt,2124.6458923512746,1317.2804532577902,623.2294617563739,424.92917847025495,0,0,0
1032.a3.txt,1732.804232804233,1468.2539682539684,886.2433862433862,767.1957671957672,0,0,0
0221.a3.txt,2083.3333333333335,1388.888888888889,632.716049382716,354.9382716049383,0,0,0
2061.a3.txt,2363.6363636363635,1376.6233766233765,753.2467532467532,636.3636363636363,0,0,0
0173.a3.txt,2379.4712286158633,1337.4805598755831,606.5318818040436,575.4276827371696,0,0,1
2045.a3.txt,2098.7654320987654,1234.567901234568,795.610425240055,507.54458161865574,0,0,2
2050.a3.txt,2576.1772853185594,1177.2853185595568,886.4265927977839,415.5124653739612,0,0,1
1074.a3.txt,2141.025641025641,1282.051282051282,769.2307692307693,500.0,0,0,0
0101.a3.txt,2212.3893805309735,1226.2958280657397,821.7446270543616,505.6890012642225,0,0,2
2020.a3.txt,2192.2428330522766,1180.4384485666105,994.9409780775717,674.5362563237774,0,0,1
3001.a3.txt,2216.06648199446,1398.8919667590028,692.5207756232687,457.06371191135736,0,0,0
1112.a3.txt,1937.244201909959,1446.1118690313779,723.0559345156889,600.2728512960437,0,0,0
1095.a3.txt,2241.8478260869565,1236.4130434782608,638.5869565217392,448.36956521739125,0,0,3
1043.a3.txt,1994.6808510638298,1156.914893617021,771.2765957446809,704.7872340425532,0,0,2
2048.a3.txt,2361.275088547816,1109.7992916174735,814.6399055489964,365.99763872491144,0,0,3
2067.a3.txt,2025.6776034236805,1340.941512125535,670.4707560627675,370.89871611982886,0,0,0
2047.a3.txt,2263.374485596708,1289.4375857338819,973.9368998628257,534.9794238683128,0,0,0
2059.a3.txt,2359.550561797753,1235.9550561797753,842.6966292134831,421.34831460674155,0,0,7
5035.a3.txt,2365.1960784313724,1066.1764705882354,1078.4313725490197,796.5686274509803,0,0,2
4039.a3.txt,1990.6687402799378,1524.1057542768274,777.6049766718506,730.9486780715396,0,0,0
0237.a3.txt,2458.5635359116022,1049.7237569060774,925.414364640884,386.7403314917127,0,0,1
0198.a3.txt,2077.7479892761394,1166.2198391420911,536.1930294906166,549.5978552278821,0,1,0
4010.a3.txt,1687.0144284128746,1398.4461709211987,821.3096559378469,699.2230854605993,0,0,0
1100.a3.txt,2425.9520451339918,1156.558533145275,832.1579689703808,479.54866008462625,0,0,0
5016.a3.txt,1816.8389955686853,1107.8286558345644,738.5524372230428,709.0103397341212,0,0,2
2065.a3.txt,2398.523985239852,1420.6642066420663,535.0553505535055,535.0553505535055,0,0,5
0202.a3.txt,2188.755020080321,1285.1405622489958,1044.176706827309,461.8473895582329,0,0,0
2036.a3.txt,1884.422110552764,1256.2814070351758,577.8894472361809,690.9547738693467,0,0,1
4004.a3.txt,2242.339832869081,1406.6852367688023,654.5961002785515,543.175487465181,0,0,0
4028.a3.txt,1563.9097744360902,1518.796992481203,661.6541353383458,796.9924812030075,0,0,0
2008.a3.txt,2204.472843450479,1086.2619808306708,926.517571884984,575.0798722044728,0,1,0
0224.a3.txt,2142.8571428571427,1107.8717201166182,772.594752186589,539.3586005830904,0,0,3
3026.a3.txt,1749.31129476584,1446.280991735537,647.3829201101928,413.22314049586777,0,0,2
1097.a3.txt,2614.0155728587315,1279.1991101223582,789.7664071190211,433.81535038932145,0,1,1
4038.a3.txt,2262.210796915167,1272.4935732647816,886.8894601542416,591.2596401028278,0,0,0
0138.a3.txt,2320.534223706177,1435.7262103505843,717.8631051752922,400.6677796327212,0,0,0
0235.a3.txt,1930.835734870317,1325.6484149855908,561.9596541786743,417.8674351585014,0,0,1
2018.a3.txt,2330.2263648468706,1504.6604527296936,585.8854860186418,346.2050599201065,0,0,0
1009.a3.txt,2186.4951768488745,1334.4051446945336,884.2443729903538,401.92926045016077,0,0,1
5002.a3.txt,1866.4850136239784,1089.9182561307903,803.8147138964576,722.0708446866485,0,1,1
1034.a3.txt,2313.664596273292,1226.7080745341614,714.2857142857142,357.1428571428571,0,0,1
1061.a3.txt,2047.244094488189,1228.3464566929133,629.9212598425197,503.93700787401576,0,0,0
2035.a3.txt,2249.2836676217767,1174.785100286533,1074.4985673352435,673.352435530086,0,0,0
0222.a3.txt,2117.1171171171172,1486.4864864864865,615.6156156156156,495.4954954954955,0,0,1
0205.a3.txt,2433.734939759036,1216.867469879518,722.8915662650602,530.1204819277108,0,0,1
0128.a3.txt,2161.764705882353,1250.0,558.8235294117648,705.8823529411765,0,0,2
0163.a3.txt,2040.5405405405404,1148.6486486486488,810.8108108108108,716.2162162162163,0,0,2
5011.a3.txt,1991.3419913419914,1370.8513708513708,981.2409812409812,721.5007215007214,0,0,0
5029.a3.txt,2209.1310751104565,1502.2091310751105,736.3770250368188,559.6465390279824,0,0,0
2019.a3.txt,2142.8571428571427,1415.5844155844154,519.4805194805195,363.6363636363636,0,0,0
1064.a3.txt,2431.3186813186812,1318.6813186813188,728.021978021978,576.9230769230769,0,0,0
5028.a3.txt,1964.5293315143247,1296.0436562073671,654.8431105047748,641.2005457025921,0,0,1
0172.a3.txt,2263.4271099744246,1176.4705882352941,831.2020460358057,473.1457800511509,0,0,0
0137.a3.txt,2303.2904148783978,1058.6552217453507,915.5937052932761,772.5321888412018,0,0,0
0204.a3.txt,2426.2295081967213,1344.262295081967,672.1311475409835,622.9508196721312,0,0,1
0157.a3.txt,1719.6531791907516,1430.635838150289,708.092485549133,664.7398843930636,0,0,0
1048.a3.txt,2591.65613147914,1314.7914032869785,594.1845764854614,581.5423514538559,0,0,0
1099.a3.txt,2472.783825816485,1119.751166407465,777.6049766718506,404.3545878693624,0,0,0
4011.a3.txt,2058.3717357910905,1505.3763440860216,721.9662058371736,629.800307219662,0,0,0
0238.a3.txt,2033.4261838440113,1462.3955431754875,654.5961002785515,334.26183844011143,0,0,0
1018.a3.txt,2134.3283582089553,1522.3880597014925,761.1940298507462,567.1641791044776,0,0,0
2013.a3.txt,2474.2268041237116,1075.1104565537555,972.017673048601,618.5567010309279,0,0,0
5020.a3.txt,1721.6642754662842,1520.8034433285509,659.9713055954089,674.3185078909612,0,0,0
5013.a3.txt,1915.5354449472097,1508.2956259426846,693.815987933635,754.1478129713423,0,0,0
5042.a3.txt,2070.263488080301,1518.1932245922208,890.840652446675,414.05269761606024,0,0,0
1121.a3.txt,2269.861286254729,1185.3720050441361,857.5031525851198,580.0756620428751,0,0,2
0112.a3.txt,2291.390728476821,1178.8079470198675,807.9470198675497,715.2317880794702,0,0,0
2055.a3.txt,2316.3138231631383,1320.0498132004982,622.66500622665,361.145703611457,0,0,0
2028.a3.txt,2045.1127819548872,1157.8947368421052,872.1804511278195,872.1804511278195,0,0,2
2066.a3.txt,2555.555555555555,1444.4444444444443,685.1851851851852,481.48148148148147,0,0,0
2046.a3.txt,2519.083969465649,1236.6412213740457,1206.1068702290077,519.0839694656488,0,0,0
0102.a3.txt,2049.6083550913836,1240.2088772845952,613.5770234986945,417.75456919060053,0,0,0
5038.a3.txt,2044.5062586926285,1237.8303198887343,1084.8400556328234,737.134909596662,0,0,0
0158.a3.txt,2027.8637770897833,1362.2291021671826,866.8730650154799,557.2755417956656,0,0,0
0209.a3.txt,2586.705202312139,1329.4797687861271,650.2890173410404,317.91907514450867,0,0,4
0159.a3.txt,2425.474254742547,1233.0623306233063,596.2059620596206,677.5067750677506,0,0,4
2044.a3.txt,2267.536704730832,1321.3703099510603,685.1549755301794,505.7096247960848,0,1,1
3023.a3.txt,2231.5202231520225,1380.7531380753137,474.1980474198047,641.5620641562065,0,0,1
0146.a3.txt,1745.152354570637,1606.6481994459832,692.5207756232687,595.5678670360111,0,0,0
0143.a3.txt,2483.574244415243,1051.2483574244416,670.1708278580815,446.78055190538765,0,0,0
4007.a3.txt,2141.8636995827537,1376.912378303199,764.9513212795549,500.69541029207227,0,0,5
1090.a3.txt,2032.0855614973264,1229.9465240641712,655.0802139037432,494.65240641711233,0,0,1
0125.a3.txt,2322.6703755215576,1029.2072322670376,1140.4728789986093,528.5118219749652,0,0,2
