Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0151.b7.txt,2090.1639344262294,1161.2021857923498,983.6065573770492,478.1420765027322,0,0,2
0178.b7.txt,2244.5255474452556,1158.7591240875913,1076.6423357664232,812.0437956204379,0,0,3
0223.b7.txt,2166.4626682986536,1138.3108935128519,942.4724602203182,489.59608323133415,0,0,1
0107.b7.txt,1781.3267813267814,1179.3611793611794,1130.2211302211304,589.6805896805897,0,1,6
0219.b7.txt,2310.55900621118,1105.5900621118012,1118.0124223602484,645.9627329192547,0,1,0
0137.b7.txt,2345.132743362832,1073.0088495575221,907.0796460176991,387.16814159292034,0,1,2
0157.b7.txt,1430.4635761589404,1377.4834437086092,993.3774834437086,662.2516556291391,0,1,1
0106.b7.txt,1925.6756756756756,1373.873873873874,912.1621621621622,563.063063063063,0,1,0
0158.b7.txt,2012.820512820513,1346.1538461538462,807.6923076923077,538.4615384615385,0,1,0
0185.b7.txt,2055.109070034443,1308.8404133180254,929.9655568312285,700.3444316877153,0,0,0
0224.b7.txt,2318.181818181818,1136.3636363636363,1045.4545454545455,348.4848484848485,0,1,1
0238.b7.txt,1878.71581450654,1319.8573127229488,796.6706302021404,618.3115338882283,0,0,2
0198.b7.txt,2171.0526315789475,1157.8947368421052,868.421052631579,539.4736842105264,0,0,2
0186.b7.txt,1889.763779527559,1207.3490813648293,813.6482939632546,708.6614173228346,0,0,1
0318.b7.txt,2360.902255639098,1037.593984962406,932.3308270676691,586.4661654135339,0,0,0
