Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0105.b1.txt,2182.3617339312405,1121.0762331838566,732.4364723467862,926.7563527653214,0,0,1
1100.b1.txt,2128.5714285714284,1157.142857142857,1228.5714285714287,600.0,0,0,0
3522.b1.txt,2315.3942428035043,1301.6270337922404,801.0012515644556,525.657071339174,0,0,4
3504.b1.txt,2424.67718794835,1104.7345767575323,832.1377331420372,559.5408895265423,0,0,12
2012.b1.txt,2113.0551816958277,1211.305518169583,753.7012113055182,672.9475100942127,0,0,1
2066.b1.txt,2091.603053435115,1526.7175572519084,687.0229007633588,442.7480916030534,0,0,0
4507.b1.txt,2481.012658227848,1430.3797468354433,848.1012658227847,556.9620253164557,0,0,1
1102.b1.txt,2639.257294429708,1127.3209549071619,782.4933687002653,543.7665782493368,0,0,4
3513.b1.txt,2366.325369738339,1387.9408418657565,944.2548350398179,352.6734926052332,0,1,1
3509.b1.txt,2005.1413881748074,1195.3727506426735,848.3290488431877,668.3804627249357,0,0,6
2012.b1i.txt,2113.0551816958277,1211.305518169583,753.7012113055182,672.9475100942127,0,0,1
0310.b1.txt,2275.6827048114433,1079.3237971391418,793.2379713914174,715.2145643693109,0,0,4
4503.b1.txt,2069.4444444444443,1222.2222222222222,694.4444444444445,416.66666666666663,0,2,2
1081.b1.txt,2106.4814814814813,1238.4259259259259,844.9074074074074,555.5555555555555,0,0,3
2032.b1.txt,2071.9424460431655,1410.071942446043,863.3093525179856,705.0359712230215,0,0,0
0313.b1.txt,1926.829268292683,1195.121951219512,731.7073170731707,829.2682926829269,0,0,1
3519.b1.txt,1639.6396396396397,1099.099099099099,936.936936936937,522.5225225225225,0,0,3
2042.b1.txt,1792.0656634746924,1285.9097127222983,807.1135430916553,670.3146374829001,0,0,2
3508.b1.txt,2171.7791411042945,993.8650306748466,1300.6134969325153,662.5766871165645,0,4,1
0304.b1.txt,2021.8579234972678,1493.624772313297,856.1020036429873,710.3825136612021,0,0,0
3013.b1.txt,2125.8907363420426,1258.9073634204276,1009.501187648456,391.9239904988123,0,0,0
3501.b1.txt,2708.978328173375,1145.5108359133128,1083.59133126935,495.3560371517028,0,1,2
1523.b1.txt,1333.3333333333333,1302.3255813953488,930.2325581395348,744.1860465116279,0,1,3
1057.b1.txt,1918.5423365487675,1361.2004287245443,846.7309753483387,771.7041800643087,0,1,0
3018.b1.txt,2165.775401069519,1377.0053475935829,762.0320855614973,588.2352941176471,0,0,1
3525.b1.txt,1927.710843373494,1325.3012048192772,808.9500860585198,395.869191049914,0,0,2
1508.b1.txt,2418.032786885246,1270.4918032786886,833.3333333333333,614.7540983606557,0,0,0
1528.b1.txt,2327.2727272727275,1260.6060606060607,654.5454545454546,315.1515151515152,0,0,4
1104.b1i.txt,2176.165803108808,1113.9896373056995,841.9689119170984,647.6683937823833,0,0,5
1021.b1.txt,1930.9462915601023,1023.0179028132992,997.4424552429667,639.386189258312,0,0,2
1006.b1.txt,2329.3172690763054,1097.7242302543507,963.855421686747,602.4096385542168,0,1,5
0103.b1.txt,2346.298619824341,1166.8757841907152,1104.1405269761606,276.03513174404014,0,0,3
0200.b1.txt,2418.032786885246,1161.2021857923498,860.655737704918,901.6393442622951,0,1,2
3505.b1.txt,1832.3353293413174,1293.4131736526947,1029.940119760479,838.3233532934131,0,0,4
1104.b1.txt,2176.165803108808,1113.9896373056995,841.9689119170984,647.6683937823833,0,0,5
1541.b1.txt,2215.4779969650986,895.2959028831563,925.6449165402124,637.329286798179,0,1,1
4035.b1.txt,1724.6376811594203,1260.8695652173913,681.1594202898551,782.608695652174,0,0,0
2070.b1i.txt,2272.7272727272725,1203.2085561497327,601.6042780748663,494.65240641711233,0,0,2
3511.b1.txt,1858.5131894484414,1318.9448441247005,995.2038369304557,779.3764988009592,0,0,0
3518.b1.txt,1994.851994851995,1235.5212355212354,669.2406692406693,759.3307593307594,0,1,0
1500.b1.txt,2486.559139784946,954.3010752688172,806.4516129032257,591.3978494623656,0,0,4
0307.b1.txt,2422.279792746114,997.4093264248704,816.0621761658031,336.7875647668394,0,0,3
2018.b1.txt,2547.6190476190473,1119.047619047619,916.6666666666666,559.5238095238095,0,1,8
3503.b1.txt,2673.107890499195,901.7713365539453,837.3590982286635,418.67954911433173,0,0,0
3506.b1.txt,2575.9577278731836,1043.5931307793924,951.1228533685601,356.67107001321,0,0,3
1023.b1.txt,2084.367245657568,992.5558312655088,1253.1017369727047,930.5210918114144,0,0,5
0134.b1.txt,2208.436724565757,1116.6253101736972,893.3002481389577,732.0099255583126,0,0,0
0122.b1.txt,2275.0,1287.5,812.5,550.0,0,0,0
1097.b1.txt,2271.1058263971463,1117.717003567182,1093.935790725327,689.6551724137931,0,0,2
4036.b1.txt,1964.735516372796,1133.5012594458437,1108.3123425692695,541.5617128463476,0,0,1
3062.b1.txt,2627.235213204952,1031.636863823934,1141.678129298487,577.716643741403,0,0,0
1069.b1.txt,1907.3275862068967,980.603448275862,765.0862068965516,732.7586206896551,0,1,7
2049.b1.txt,2503.2258064516127,1161.2903225806451,812.9032258064516,606.4516129032259,0,0,1
3520.b1.txt,2617.230098146129,970.5561613958561,926.9356597600872,654.3075245365322,0,1,0
1012.b1.txt,2396.694214876033,1060.6060606060607,922.8650137741047,440.77134986225894,0,0,0
1066.b1.txt,2105.9431524547804,1124.031007751938,1188.6304909560722,658.9147286821706,0,0,3
2034.b1.txt,2225.7551669316376,1160.5723370429253,747.2178060413355,683.6248012718602,0,0,2
3515.b1.txt,2701.9498607242335,1239.5543175487464,1086.350974930362,598.8857938718663,0,0,1
0308.b1.txt,2123.1422505307855,1082.8025477707006,1029.723991507431,806.7940552016985,0,0,0
0140.b1.txt,2427.1844660194174,1151.1789181692095,818.3079056865465,610.2635228848821,0,0,0
3510.b1.txt,2097.735399284863,1013.1108462455304,1084.6245530393326,452.9201430274136,0,1,11
4012.b1.txt,2440.1913875598084,1052.6315789473683,765.5502392344497,729.665071770335,0,0,0
0139.b1.txt,2131.782945736434,1369.5090439276487,839.7932816537468,516.7958656330749,0,0,0
1520.b1.txt,2353.6737235367373,1145.703611457036,933.9975093399751,622.66500622665,0,2,2
3020.b1.txt,2124.7113163972285,1189.3764434180139,692.8406466512702,450.3464203233257,0,1,4
1112.b1.txt,2373.4939759036142,1301.2048192771083,771.0843373493976,674.6987951807229,0,0,0
4038.b1.txt,2398.921832884097,1132.0754716981132,849.0566037735848,727.7628032345013,0,0,0
3523.b1.txt,2441.1400247831475,1239.1573729863694,1140.0247831474596,582.4039653035935,0,0,9
2030.b1.txt,1862.0689655172414,1117.2413793103449,1062.0689655172414,703.4482758620691,0,0,0
1003.b1.txt,2434.5549738219897,1125.65445026178,1138.7434554973822,536.6492146596859,0,0,5
2070.b1.txt,2286.096256684492,1203.2085561497327,601.6042780748663,494.65240641711233,0,0,2
2028.b1.txt,1900.0,1371.4285714285716,628.5714285714287,700.0000000000001,0,0,0
0300.b1.txt,1969.309462915601,1086.9565217391305,1381.074168797954,677.7493606138107,0,0,3
0171.b1.txt,2421.0526315789475,1172.9323308270677,736.8421052631578,676.6917293233082,0,0,0
1006.b1i.txt,2329.3172690763054,1097.7242302543507,963.855421686747,602.4096385542168,0,1,5
2019.b1.txt,1693.121693121693,1349.2063492063492,859.7883597883597,621.6931216931216,0,0,0
0165.b1.txt,2307.6923076923076,1097.0996216897856,655.7377049180328,680.9583858764187,0,0,0
1532.b1.txt,2478.9915966386557,966.3865546218487,952.3809523809523,504.20168067226894,0,0,2
3514.b1.txt,2415.5405405405404,1182.4324324324325,1013.5135135135135,472.972972972973,0,0,1
2036.b1.txt,1898.3050847457628,1355.9322033898304,864.4067796610169,711.8644067796611,0,0,0
