Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0158.b6.txt,1718.75,1419.2708333333335,846.3541666666667,742.1875,0,0,0
0198.b6.txt,1693.2907348242811,1309.9041533546326,798.7220447284345,495.2076677316294,0,0,0
0107.b6.txt,1907.4333800841514,1332.398316970547,967.741935483871,448.8078541374474,0,0,1
0157.b6.txt,1405.7507987220447,1613.4185303514375,814.6964856230032,734.8242811501597,0,0,0
0185.b6.txt,1830.065359477124,1486.9281045751634,849.6732026143791,473.8562091503268,0,0,0
0178.b6.txt,1966.824644549763,1255.9241706161138,1007.1090047393365,627.9620853080569,0,0,2
0318.b6.txt,2057.4712643678163,1149.4252873563219,1000.0,528.735632183908,0,0,2
0223.b6.txt,1892.2651933701657,1339.7790055248618,759.6685082872929,704.4198895027624,0,0,0
0151.b6.txt,1650.75034106412,1446.1118690313779,736.6984993178717,613.9154160982265,0,0,0
0137.b6.txt,1937.869822485207,1390.532544378698,1005.9171597633136,591.7159763313609,0,0,0
0219.b6.txt,1926.751592356688,1496.8152866242037,589.171974522293,429.9363057324841,0,0,0
0238.b6.txt,1522.1238938053098,1557.5221238938052,884.9557522123894,460.17699115044246,0,0,0
